time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-08-08T23:27:53.080Z,44.3014,82.8268,20,6.3,mww,,20,2.52,0.87,us,us2000a65e,2017-08-15T22:48:17.886Z,"109km SSE of Dostyq, Kazakhstan",earthquake,7,1.8,0.053,34,reviewed,us,us
2017-08-08T23:23:36.790Z,15.0006,-61.4135,173.89,4.2,mb,,75,0.288,0.81,us,us2000a7cf,2017-08-15T22:27:25.040Z,"26km S of Soufriere, Dominica",earthquake,7.5,5.7,0.096,30,reviewed,us,us
2017-08-08T23:02:36.850Z,56.5722,-159.4306,167.5,2.5,ml,,,,0.78,us,us2000abyl,2017-08-27T23:13:27.040Z,"54km NW of Chignik Lake, Alaska",earthquake,7.4,3.8,,,reviewed,ak,ak
2017-08-08T22:50:05.430Z,51.5067,-176.5423,43.17,3,ml,,199,0.386,0.61,us,us2000abyk,2017-08-27T05:31:25.040Z,"42km S of Adak, Alaska",earthquake,5.7,29.7,,,reviewed,us,ak
2017-08-08T22:49:33.220Z,33.2393,103.835,10,4.2,mb,,102,12.935,0.68,us,us2000a7cb,2017-08-21T19:14:38.040Z,"37km W of Yongle, China",earthquake,6.3,1.9,0.132,16,reviewed,us,us
2017-08-08T22:26:13.940Z,-3.255,152.3622,387.68,4.4,mb,,111,1.097,0.78,us,us2000a64p,2017-08-21T18:48:55.040Z,"46km N of Namatanai, Papua New Guinea",earthquake,10.3,7.1,0.079,46,reviewed,us,us
2017-08-08T21:46:50.320Z,52.6769,172.5364,39.44,5.1,mb,,111,0.952,0.5,us,us2000a646,2017-08-25T23:59:06.517Z,"47km WSW of Attu Station, Alaska",earthquake,1.8,6.6,0.038,232,reviewed,us,us
2017-08-08T21:37:18.570Z,33.4574,103.9507,10,4.1,mb,,75,13.136,0.62,us,us2000a644,2017-08-21T16:33:24.040Z,"33km NW of Yongle, China",earthquake,12,1.9,0.114,21,reviewed,us,us
2017-08-08T21:16:05.930Z,33.3986,103.4146,10,4,mb,,180,12.732,1.29,us,us2000a7c8,2017-08-20T04:50:06.040Z,"46km ESE of Dazhasi, China",earthquake,9.4,2,0.196,7,reviewed,us,us
2017-08-08T21:07:39.533Z,39.3402,-115.5939,0,2.6,ml,11,65.78,0.664,0.2423,nn,nn00599857,2017-08-20T05:05:44.040Z,"36km ESE of Eureka, Nevada",earthquake,,3.1,0.1,3,reviewed,nn,nn
2017-08-08T20:43:41.490Z,6.5351,-72.077,42.94,5.1,mb,,41,2.736,0.92,us,us2000a62q,2017-08-09T18:11:07.358Z,"37km ENE of Guican, Colombia",earthquake,6.3,5.4,0.029,393,reviewed,us,us
2017-08-08T20:19:10.230Z,36.8142,-97.6257,2.61,2.6,mb_lg,,52,0.191,0.3,us,us2000a62d,2017-08-09T17:52:31.040Z,"9km E of Medford, Oklahoma",earthquake,1.1,4,0.076,45,reviewed,us,us
2017-08-08T19:38:43.120Z,38.746666,-122.7278366,0.69,2.77,md,43,61,0.01439,0.07,nc,nc72864376,2017-08-08T22:59:02.057Z,"4km SE of The Geysers, California",earthquake,0.18,0.29,0.17,30,automatic,nc,nc
2017-08-08T17:29:14.650Z,37.0173333,-121.474,6.56,2.84,md,88,42,0.01181,0.08,nc,nc72864296,2017-08-17T01:39:03.805Z,"8km E of Gilroy, California",earthquake,0.09,0.36,0.144,96,reviewed,nc,nc
2017-08-08T17:15:12.680Z,62.958,-149.0953,75.7,2.6,ml,,,,0.59,ak,ak16486308,2017-08-25T23:58:59.422Z,"49km S of Cantwell, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-08-08T16:41:15.610Z,53.299,171.4993,27.14,4.4,mb,,105,1.671,0.73,us,us2000a5zd,2017-08-25T23:58:58.966Z,"123km WNW of Attu Station, Alaska",earthquake,6.3,2.2,0.047,131,reviewed,us,us
2017-08-08T16:35:20.100Z,33.048,103.7529,10,4.7,mb,,170,20.205,0.25,us,us2000a7c5,2017-08-23T18:22:46.040Z,"47km NNE of Jin'an, China",earthquake,13.6,1.9,0.183,9,reviewed,us,us
2017-08-08T15:42:57.510Z,54.4749,168.6943,10,4.5,mb,,95,3.664,0.88,us,us2000a5z0,2017-08-23T17:13:29.040Z,"191km ESE of Nikol'skoye, Russia",earthquake,9.2,1.9,0.057,89,reviewed,us,us
2017-08-08T13:53:46.760Z,19.182,-64.886,48,2.45,md,3,321,0.9602,0.09,pr,pr2017220002,2017-08-08T16:13:51.762Z,"89km NNW of Road Town, British Virgin Islands",earthquake,3.23,7.76,0.01,3,reviewed,pr,pr
2017-08-08T13:20:59.451Z,59.8408,-152.906,99.9,2.9,ml,,,,0.6,ak,ak16482084,2017-08-26T00:01:10.993Z,"63km W of Anchor Point, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-08-08T13:19:49.540Z,33.1926,103.8552,9,6.5,mww,,22,11.411,0.77,us,us2000a5x1,2017-08-23T16:39:45.464Z,"36km WSW of Yongle, China",earthquake,6.7,1.8,0.043,52,reviewed,us,us
2017-08-08T13:12:32.590Z,-29.3114,-176.8719,35,4.4,mb,,240,0.925,0.93,us,us2000a7bz,2017-08-23T16:07:52.040Z,"100km E of Raoul Island, New Zealand",earthquake,5.7,2,0.127,18,reviewed,us,us
2017-08-08T12:48:24.210Z,37.463501,-118.8001633,-0.24,2.58,md,27,132,0.1284,0.05,nc,nc72864051,2017-08-08T17:38:29.233Z,"25km SE of Mammoth Lakes, California",earthquake,0.32,4.68,0.14,27,automatic,nc,nc
2017-08-08T11:04:01.810Z,-5.2743,102.4167,36.76,4.5,mb,,102,1.054,1.21,us,us2000a5w6,2017-08-08T12:43:26.040Z,"151km W of Kuripan, Indonesia",earthquake,7.4,7.6,0.107,26,reviewed,us,us
2017-08-08T10:55:44.870Z,19.399,-155.2516667,13.123,3.04,ml,57,41,0.01342,0.09,hv,hv61863336,2017-08-08T19:56:55.029Z,"3km SSW of Volcano, Hawaii",earthquake,0.29,0.14,0.22,40,reviewed,hv,hv
2017-08-08T10:00:11.730Z,32.1188333,-115.0636667,20.86,2.63,ml,15,158,0.1838,0.21,ci,ci37728207,2017-08-08T17:23:26.229Z,"10km SW of Estacion Coahuila, B.C., MX",earthquake,0.79,0.99,0.168,39,reviewed,ci,ci
2017-08-08T08:51:39.030Z,26.4013,127.2946,51.28,4.5,mb,,102,0.976,0.73,us,us2000a7bx,2017-08-18T08:02:39.293Z,"43km WNW of Naha-shi, Japan",earthquake,6.1,8.6,0.088,38,reviewed,us,us
2017-08-08T08:43:18.010Z,46.8704,-112.6454,10.25,3,ml,,64,0.082,0.93,us,us2000a5vm,2017-08-18T07:54:58.040Z,"9km SSE of Lincoln, Montana",earthquake,5.6,5.5,0.053,46,reviewed,us,us
2017-08-08T08:34:11.720Z,19.3224,146.5551,54.63,4.2,mb,,157,5.925,0.59,us,us2000a7bu,2017-08-18T07:50:45.040Z,"111km ENE of Agrihan, Northern Mariana Islands",earthquake,14.3,9.5,0.113,22,reviewed,us,us
2017-08-08T08:03:41.290Z,-11.718,167.3348,125.36,4.3,mb,,159,20.506,0.67,us,us2000a7bt,2017-08-18T07:45:22.040Z,"197km SE of Lata, Solomon Islands",earthquake,19.8,8.9,0.087,37,reviewed,us,us
2017-08-08T07:42:22.230Z,36.9645,27.5711,10,5.3,mww,,38,0.87,0.69,us,us2000a5vf,2017-08-18T07:38:59.404Z,"15km ESE of Bodrum, Turkey",earthquake,4.2,1.8,0.065,23,reviewed,us,us
2017-08-08T06:43:08.601Z,53.0138,-166.4512,46,3,ml,,,,0.51,ak,ak16476875,2017-08-25T23:58:41.951Z,"95km S of Unalaska, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2017-08-08T05:49:36.950Z,26.4933,127.2111,29.9,4.9,mb,,50,1.009,1.11,us,us2000a5uf,2017-08-09T12:06:20.453Z,"56km NW of Naha-shi, Japan",earthquake,6.8,6,0.129,19,reviewed,us,us
2017-08-08T04:47:55.320Z,-30.7724,-177.9697,9.68,4.8,mb,,76,1.522,0.56,us,us2000a5ud,2017-08-08T05:48:16.040Z,"115km NE of L'Esperance Rock, New Zealand",earthquake,9.6,4.8,0.107,27,reviewed,us,us
2017-08-08T04:38:15.878Z,59.8303,-136.7158,0.2,3,ml,,,,0.58,ak,ak16474873,2017-08-25T23:58:35.970Z,"89km WNW of Skagway, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-08-08T02:52:35.879Z,71.197,-136.6505,25.1,2.5,ml,,,,0.63,ak,ak16474846,2017-08-25T23:58:31.284Z,"237km NNW of Tuktoyaktuk, Canada",earthquake,,6.3,,,reviewed,ak,ak
2017-08-08T01:19:10.915Z,62.5193,-152.3207,5.9,2.6,ml,,,,0.53,ak,ak16473834,2017-08-25T23:58:26.930Z,"116km WNW of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-08-08T00:55:45.780Z,46.8799,-112.6849,6.73,2.5,ml,,64,0.075,1.14,us,us2000a5t0,2017-08-08T13:51:10.454Z,"8km S of Lincoln, Montana",earthquake,4.6,6.2,0.064,32,reviewed,us,us
2017-08-07T22:35:14.770Z,38.8779,142.0255,52.26,4.4,mb,,173,1.399,0.68,us,us2000a5sd,2017-08-15T22:10:34.040Z,"34km SE of Ofunato, Japan",earthquake,8.9,10.1,0.149,13,reviewed,us,us
2017-08-07T21:41:49.090Z,-4.8308,153.2523,52.67,4.7,mb,,67,1.328,0.76,us,us2000a5ru,2017-08-15T21:52:20.040Z,"47km SSE of Taron, Papua New Guinea",earthquake,8.7,7.5,0.069,64,reviewed,us,us
2017-08-07T21:14:41.860Z,-25.8981,-69.2969,113.7,4.2,mb,,79,0.778,0.95,us,us2000a5rb,2017-08-15T21:48:31.040Z,"91km NE of Diego de Almagro, Chile",earthquake,7.2,7.3,0.215,6,reviewed,us,us
2017-08-07T21:08:25.820Z,19.0258,-65.7061,121,3.4,md,4,343,1.2486,0.09,pr,pr2017219014,2017-08-07T23:31:48.567Z,"67km NNE of Vieques, Puerto Rico",earthquake,6.62,8.71,0.09,3,reviewed,pr,pr
2017-08-07T19:21:18.840Z,31.2768333,-116.795,7.53,2.8,ml,12,268,0.5997,0.19,ci,ci37727671,2017-08-09T16:36:25.852Z,"54km SSW of Maneadero, B.C., MX",earthquake,0.79,1.39,0.119,29,reviewed,ci,ci
2017-08-07T18:25:58.870Z,36.9132,27.5726,10,4.1,mb,,46,0.826,0.55,us,us2000a5mz,2017-08-09T01:20:59.269Z,"18km SE of Bodrum, Turkey",earthquake,3.1,1.7,0.14,14,reviewed,us,us
2017-08-07T16:09:55.650Z,53.1977,-35.1907,12.09,4.6,mb,,140,9.71,0.65,us,us2000a5l3,2017-08-23T15:49:52.040Z,"Reykjanes Ridge",earthquake,12.7,5.6,0.054,102,reviewed,us,us
2017-08-07T15:11:05.630Z,-4.9692,152.3434,57.96,4.3,mb,,186,0.73,0.55,us,us2000a7ay,2017-08-23T15:46:55.040Z,"68km S of Kokopo, Papua New Guinea",earthquake,9.4,7,0.16,11,reviewed,us,us
2017-08-07T14:58:27.610Z,14.9186,145.9113,101.16,4.9,mb,,76,1.663,0.88,us,us2000a5iv,2017-08-23T15:08:32.302Z,"31km E of JP Tinian Town pre-WW2, Northern Mariana Islands",earthquake,12.2,9.7,0.041,187,reviewed,us,us
2017-08-07T14:55:44.450Z,18.8755,-64.1601,28,3.32,md,8,326,1.2579,0.27,pr,pr2017219011,2017-08-07T16:36:27.040Z,"61km NE of Road Town, British Virgin Islands",earthquake,3.43,17.45,0.23,5,reviewed,pr,pr
2017-08-07T14:31:09.840Z,36.3283,-98.0895,5,2.6,mb_lg,,41,0.195,0.14,us,us2000a5in,2017-08-07T17:47:16.617Z,"17km WNW of Waukomis, Oklahoma",earthquake,0.8,1.7,0.069,54,reviewed,us,us
2017-08-07T14:08:09.740Z,44.7938333,-111.0511667,7.85,2.64,ml,17,150,0.03947,0.13,uu,uu60223252,2017-08-23T14:46:11.040Z,"15km NNE of West Yellowstone, Montana",earthquake,0.39,0.5,0.15,7,reviewed,uu,uu
2017-08-07T13:54:25.936Z,50.3635,176.7228,16,3.1,ml,,,,0.51,ak,ak16467728,2017-08-25T19:51:32.649Z,"202km SSW of Kiska Volcano, Alaska",earthquake,,11.3,,,reviewed,ak,ak
2017-08-07T13:53:34.160Z,-8.0094,122.9813,220,4.2,mb,,105,0.963,1.11,us,us2000a7bh,2017-08-23T14:43:59.040Z,"59km NNE of Palue, Indonesia",earthquake,13.2,11.3,0.167,10,reviewed,us,us
2017-08-07T13:24:04.430Z,-31.7402,-178.5357,35,5.1,mb,,133,2.541,0.63,us,us2000a5ic,2017-08-23T14:31:56.586Z,"48km SE of L'Esperance Rock, New Zealand",earthquake,8,1.9,0.095,36,reviewed,us,us
2017-08-07T13:12:36.150Z,31.799,94.7338,32.5,4.4,mb,,141,3.742,0.83,us,us2000a5hs,2017-08-23T14:29:45.040Z,"71km ESE of Dartang, China",earthquake,5.9,5.8,0.11,24,reviewed,us,us
2017-08-07T12:52:20.010Z,-3.5025,146.5952,10,4.2,mb,,183,5.89,0.98,us,us2000a7ax,2017-08-18T07:35:06.040Z,"180km SSW of Lorengau, Papua New Guinea",earthquake,11.5,1.9,0.146,13,reviewed,us,us
2017-08-07T12:27:59.000Z,32.8248333,-115.4686667,13.21,2.57,ml,42,36,0.0268,0.27,ci,ci37727279,2017-08-08T18:39:12.160Z,"8km W of Holtville, CA",earthquake,0.38,0.46,0.27,26,reviewed,ci,ci
2017-08-07T12:17:36.860Z,-3.6387,146.5557,10,4.4,mb,,150,5.759,1.17,us,us2000a7az,2017-08-18T07:30:39.040Z,"194km NNE of Madang, Papua New Guinea",earthquake,8.8,1.9,0.149,13,reviewed,us,us
2017-08-07T12:12:11.790Z,-3.3384,146.7737,10,5.7,mww,,28,1.416,0.72,us,us2000a5hh,2017-08-18T07:29:02.390Z,"155km SSW of Lorengau, Papua New Guinea",earthquake,7.2,1.8,0.071,19,reviewed,us,us
2017-08-07T12:09:07.420Z,-3.5098,146.7776,10,4.5,mb,,140,5.868,1.06,us,us2000a7aw,2017-08-18T07:15:27.040Z,"173km SSW of Lorengau, Papua New Guinea",earthquake,6,1.9,0.124,19,reviewed,us,us
2017-08-07T12:04:09.220Z,35.4033333,-84.6248333,15.39,2.5,md,26,65,0.09603,0.15,se,se60204051,2017-08-18T07:10:17.040Z,"5km SSW of Athens, Tennessee",earthquake,0.28,0.48,0.101,19,reviewed,se,se
2017-08-07T12:02:50.710Z,-3.5025,146.8401,10,5.5,mww,,31,1.541,0.82,us,us2000a5hd,2017-08-18T07:09:44.183Z,"170km SSW of Lorengau, Papua New Guinea",earthquake,7.5,1.9,0.08,15,reviewed,us,us
2017-08-07T11:56:54.382Z,65.3535,-167.2462,14.5,3.3,ml,,,,0.77,ak,ak16466726,2017-08-25T19:51:24.602Z,"98km ESE of Little Diomede Island, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-08-07T11:30:14.640Z,-3.015,146.6731,10,4,mb,,182,6.366,1.03,us,us2000a7au,2017-08-18T07:00:39.040Z,"128km SSW of Lorengau, Papua New Guinea",earthquake,16.6,2,0.144,13,reviewed,us,us
2017-08-07T11:19:13.665Z,63.08,-150.9603,132.4,3,ml,,,,0.49,ak,ak16466703,2017-08-25T19:51:22.236Z,"93km NNW of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-08-07T11:13:17.690Z,-5.2031,151.7291,29.4,4.5,mb,,155,5.367,1.05,us,us2000a7av,2017-08-18T06:52:24.040Z,"111km SSW of Kokopo, Papua New Guinea",earthquake,16.3,6.8,0.156,12,reviewed,us,us
2017-08-07T11:07:26.560Z,-3.4343,146.7863,10,5,mb,,78,5.943,0.82,us,us2000a5gx,2017-08-18T06:47:06.040Z,"165km SSW of Lorengau, Papua New Guinea",earthquake,8.6,1.8,0.074,58,reviewed,us,us
2017-08-07T10:47:30.910Z,9.6322,-85.9222,22.43,4.7,mb,,153,0.612,0.96,us,us2000a5gu,2017-08-09T01:15:43.032Z,"51km WSW of Samara, Costa Rica",earthquake,7.4,6,0.032,302,reviewed,us,us
2017-08-07T09:12:29.830Z,17.6305,-67.5598,44,3.12,md,18,243,0.5865,0.37,pr,pr2017219006,2017-08-07T09:28:06.766Z,"55km SW of Pole Ojea, Puerto Rico",earthquake,2.35,4.77,0.35,10,reviewed,pr,pr
2017-08-07T08:49:18.180Z,18.7806,-64.8938,54,2.96,md,5,283,0.6123,0.11,pr,pr2017219007,2017-08-07T12:07:21.768Z,"48km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.98,3.31,0.16,5,reviewed,pr,pr
2017-08-07T08:44:05.170Z,32.8191667,-115.4661667,12.03,2.95,ml,37,36,0.02138,0.29,ci,ci37727007,2017-08-07T18:43:49.511Z,"8km W of Holtville, CA",earthquake,0.36,0.64,0.147,99,reviewed,ci,ci
2017-08-07T08:34:01.370Z,32.8155,-115.4641667,12.17,2.95,ml,37,39,0.01781,0.29,ci,ci37726895,2017-08-07T18:42:28.559Z,"8km W of Holtville, CA",earthquake,0.35,0.64,0.151,99,reviewed,ci,ci
2017-08-07T08:24:27.890Z,34.1941667,-117.5068333,4.64,2.69,ml,157,15,0.04455,0.22,ci,ci37726887,2017-08-09T20:47:36.877Z,"7km S of Lytle Creek, CA",earthquake,0.1,0.3,0.169,217,reviewed,ci,ci
2017-08-07T06:32:33.730Z,18.8156,-64.4223,32,3.23,md,4,326,1.3392,0.17,pr,pr2017219005,2017-08-07T08:43:56.568Z,"48km NNE of Road Town, British Virgin Islands",earthquake,4.31,9.54,0.08,4,reviewed,pr,pr
2017-08-07T06:26:44.230Z,-5.4006,151.5565,34.53,5.8,mww,,43,5.348,1.02,us,us2000a5g1,2017-08-08T21:34:48.040Z,"139km SW of Kokopo, Papua New Guinea",earthquake,7.6,4.7,0.069,20,reviewed,us,us
2017-08-07T06:15:00.280Z,12.8979,-90.0764,10,4.7,mwr,,122,1.136,1.45,us,us2000a5fz,2017-08-07T06:35:31.040Z,"81km SSW of Acajutla, El Salvador",earthquake,8.7,2,0.062,25,reviewed,us,us
2017-08-07T05:42:54.140Z,31.8213333,-115.6266667,18.18,2.49,ml,15,106,0.3288,0.18,ci,ci37726815,2017-08-07T16:41:15.501Z,"62km SW of Alberto Oviedo Mota, B.C., MX",earthquake,0.31,0.78,0.167,38,reviewed,ci,ci
2017-08-07T05:18:48.500Z,36.9278,27.5462,10,4.6,mb,,46,0.849,0.8,us,us2000a5ft,2017-08-08T09:26:05.156Z,"16km SE of Bodrum, Turkey",earthquake,2.5,1.8,0.054,101,reviewed,us,us
2017-08-07T02:55:04.980Z,-47.4695,99.9793,10,4.3,mb,,155,27.221,0.72,us,us2000a7ak,2017-08-15T04:24:59.040Z,"Southeast Indian Ridge",earthquake,11.8,2,0.168,10,reviewed,us,us
2017-08-07T02:07:07.530Z,54.4183,-163.505,80.59,2.6,ml,,175,0.265,0.33,us,us2000abun,2017-08-27T23:00:24.040Z,"48km S of False Pass, Alaska",earthquake,8.5,11,0.148,6,reviewed,us,us
2017-08-07T01:57:49.050Z,18.5931,-65.6645,38,2.55,md,4,231,0.3745,0.14,pr,pr2017219002,2017-08-07T04:11:45.466Z,"25km NNE of Luquillo, Puerto Rico",earthquake,1.48,3.04,0.12,4,reviewed,pr,pr
2017-08-07T01:39:40.350Z,19.888,-66.0675,71,3.33,md,12,291,1.579,0.45,pr,pr2017219001,2017-08-09T20:53:34.040Z,"140km N of San Juan, Puerto Rico",earthquake,8.88,26.4,0.12,9,reviewed,pr,pr
2017-08-07T01:33:26.050Z,19.676,-65.8965,38,3.52,md,11,298,1.3797,0.48,pr,pr2017219000,2017-08-09T20:50:36.040Z,"137km N of San Juan, Puerto Rico",earthquake,4.019,29.38,0.17,10,reviewed,pr,pr
2017-08-07T01:04:42.780Z,-21.2535,-68.612,127.68,4.3,mb,,53,0.797,0.69,us,us2000a5f2,2017-08-15T02:49:59.040Z,"138km NNE of Calama, Chile",earthquake,4.3,6.9,0.147,13,reviewed,us,us
2017-08-06T23:42:53.440Z,25.6053,141.4569,22.6,4.3,mb,,136,1.621,0.52,us,us2000a6vk,2017-08-10T21:04:11.040Z,"91km N of Iwo Jima, Japan",earthquake,13.1,3.2,0.107,25,reviewed,us,us
2017-08-06T23:25:25.540Z,25.5949,141.2189,15,4.5,mb,,73,1.727,0.46,us,us2000a6vj,2017-08-10T20:51:25.040Z,"90km N of Iwo Jima, Japan",earthquake,10,5.1,0.077,49,reviewed,us,us
2017-08-06T22:49:07.890Z,59.7649,-136.5076,2.8,2.9,ml,,,,0.42,ak,ak16462773,2017-08-23T23:27:48.203Z,"75km WNW of Skagway, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-08-06T22:07:08.980Z,17.9668,-65.3886,29,2.93,md,5,234,0.2094,0.24,pr,pr2017218004,2017-08-07T00:08:39.171Z,"16km SSE of Esperanza, Puerto Rico",earthquake,3.4,1.86,0.16,5,reviewed,pr,pr
2017-08-06T21:51:09.260Z,44.7931667,-111.0546667,7.8,2.53,ml,16,148,0.03703,0.11,uu,uu60223057,2017-08-07T19:22:58.770Z,"15km NNE of West Yellowstone, Montana",earthquake,0.35,0.47,0.153,7,reviewed,uu,uu
2017-08-06T20:09:01.460Z,-33.2081,57.1308,10,4.7,mb,,117,12.054,0.6,us,us2000a5e1,2017-08-27T14:57:55.040Z,"Southwest Indian Ridge",earthquake,7.6,1.9,0.091,37,reviewed,us,us
2017-08-06T19:56:57.080Z,-5.8903,-12.633,10,5.1,mb,,39,2.656,0.78,us,us2000a5ds,2017-08-27T14:53:38.040Z,"299km NE of Georgetown, Saint Helena",earthquake,9.1,1.9,0.057,98,reviewed,us,us
2017-08-06T19:32:06.270Z,-47.2884,99.8671,10,5.6,mww,,58,18.916,1.17,us,us2000a5dp,2017-08-27T14:42:49.626Z,"Southeast Indian Ridge",earthquake,11.8,1.8,0.073,18,reviewed,us,us
2017-08-06T19:30:47.130Z,51.6823,-169.8504,27.38,2.6,ml,,317,1.108,0.56,us,us2000ab6b,2017-08-27T14:14:56.040Z,"120km SSE of Yunaska Island, Alaska",earthquake,4.2,10.8,,,reviewed,us,ak
2017-08-06T17:55:46.650Z,38.8907,142.2041,53.72,4.3,mb,,137,1.508,1.31,us,us2000a5db,2017-08-27T14:13:13.040Z,"46km ESE of Ofunato, Japan",earthquake,8.7,6.2,0.142,14,reviewed,us,us
2017-08-06T17:10:59.250Z,20.7251667,-156.085,65.162,2.77,md,6,232,0.156,0.19,hv,hv61858621,2017-08-27T13:58:32.040Z,"10km WSW of Hana, Hawaii",earthquake,15.69,31.61,0.091,2,reviewed,hv,hv
2017-08-06T16:47:40.610Z,-18.769,-174.6252,128.29,4.6,mb,,53,4.457,1.42,us,us2000a5d7,2017-08-22T19:57:45.040Z,"68km W of Neiafu, Tonga",earthquake,8.5,7.2,0.039,198,reviewed,us,us
2017-08-06T16:07:45.060Z,-20.1886,-177.6783,502.82,4.1,mb,,90,4.714,0.76,us,us2000a6vf,2017-08-22T19:53:54.040Z,"118km ENE of Ndoi Island, Fiji",earthquake,12.6,3.2,0.071,55,reviewed,us,us
2017-08-06T15:43:48.100Z,8.8448,-71.1148,31.16,4.5,mb,,38,0.476,0.97,us,us2000a5d1,2017-08-22T19:32:33.040Z,"22km SE of Tucani, Venezuela",earthquake,5.7,5.1,0.062,76,reviewed,us,us
2017-08-06T15:11:38.000Z,-21.285,-68.76,122.6,4,mb,,,,0.57,us,us2000a5d0,2017-08-22T19:30:24.040Z,"132km N of Calama, Chile",earthquake,5.9,6.1,0.517,1,reviewed,guc,us
2017-08-06T15:09:55.460Z,36.2232,-98.4236,5.69,2.8,mb_lg,,59,0.218,0.15,us,us2000a5cx,2017-08-22T19:14:15.040Z,"7km SE of Fairview, Oklahoma",earthquake,1.1,4.2,0.06,73,reviewed,us,us
2017-08-06T14:56:35.260Z,-5.7074,153.2035,10,4.5,mb,,117,1.819,1.09,us,us2000a6ve,2017-08-22T18:29:15.040Z,"138km S of Taron, Papua New Guinea",earthquake,4.7,1.9,0.095,33,reviewed,us,us
2017-08-06T14:14:09.210Z,-19.5864,-177.7666,573.87,4.3,mb,,44,4.365,1.07,us,us2000a5cu,2017-08-22T16:54:02.040Z,"152km NE of Ndoi Island, Fiji",earthquake,7.5,7.3,0.052,107,reviewed,us,us
2017-08-06T14:07:01.380Z,1.0164,126.7997,64.98,4.1,mb,,85,0.616,0.69,us,us2000a6vv,2017-08-22T16:51:28.040Z,"68km WNW of Kota Ternate, Indonesia",earthquake,7.9,8.9,0.15,12,reviewed,us,us
2017-08-06T14:06:41.690Z,2.6889,-84.4273,10,4.5,mb,,175,5.937,1.06,us,us2000a5cq,2017-08-22T16:36:23.040Z,"Off the coast of Central America",earthquake,6.7,1.9,0.059,83,reviewed,us,us
2017-08-06T12:04:31.040Z,44.8008333,-111.0648333,7.16,2.46,ml,21,153,0.03003,0.11,uu,uu60222957,2017-08-18T06:41:14.040Z,"15km NNE of West Yellowstone, Montana",earthquake,0.38,0.55,0.103,8,reviewed,uu,uu
2017-08-06T11:46:32.730Z,53.2365,-35.0376,10,4.4,mb,,132,9.724,0.52,us,us2000a6vd,2017-08-18T06:40:02.040Z,"Reykjanes Ridge",earthquake,12.3,1.9,0.083,42,reviewed,us,us
2017-08-06T11:01:00.044Z,60.4796,-141.4584,11.6,2.8,ml,,,,0.83,ak,ak16457049,2017-08-23T23:27:18.985Z,"63km NE of Cape Yakataga, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-08-06T11:00:58.794Z,60.806,-141.9588,35.7,2.5,ml,,,,0.82,ak,ak16457054,2017-08-06T11:05:21.768Z,"86km NNE of Cape Yakataga, Alaska",earthquake,,1,,,automatic,ak,ak
2017-08-06T10:14:13.880Z,1.343,127.0288,128.5,4.1,mb,,108,0.66,0.42,us,us2000a6vu,2017-08-18T06:19:50.040Z,"72km NNW of Kota Ternate, Indonesia",earthquake,11.7,8,0.145,13,reviewed,us,us
2017-08-06T09:24:38.720Z,26.5413,55.4239,10,4.1,mb,,112,1.738,1.05,us,us2000a6va,2017-08-18T06:03:19.040Z,"54km E of Bandar-e Lengeh, Iran",earthquake,10,2,0.151,12,reviewed,us,us
2017-08-06T07:50:46.160Z,18.8216,-65.5285,14,2.5,md,5,274,0.5699,0.2,pr,pr2017218001,2017-08-06T11:38:32.966Z,"53km NNE of Luquillo, Puerto Rico",earthquake,1.38,1.8,0.24,4,reviewed,pr,pr
2017-08-06T06:36:47.945Z,52.0664,-168.6828,33,2.6,ml,,,,0.48,ak,ak16456072,2017-08-23T23:27:06.062Z,"97km S of Nikolski, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2017-08-06T04:48:43.325Z,52.0245,177.3281,6.5,2.7,ml,,,,0.68,ak,ak16455140,2017-08-23T23:27:02.940Z,"20km WSW of Kiska Volcano, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-08-06T04:21:51.510Z,-19.1644,128.0921,14.25,4.9,mb,,80,2.555,1.05,us,us2000a5b3,2017-08-06T12:24:26.923Z,"105km SSE of Halls Creek, Australia",earthquake,6.6,3,0.104,29,reviewed,us,us
2017-08-06T03:56:14.659Z,52.3131,-175.6838,263.5,2.8,ml,,,,0.44,ak,ak16642791,2017-08-23T23:27:02.093Z,"82km NE of Adak, Alaska",earthquake,,1,,,reviewed,ak,ak
2017-08-06T03:48:35.910Z,6.3329,95.1279,39.51,4.8,mb,,109,2.116,0.82,us,us2000a5aw,2017-08-06T04:06:51.040Z,"53km NNW of Sabang, Indonesia",earthquake,9.1,8.4,0.069,64,reviewed,us,us
